area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
King County,54-56,Professional and Business Services,Average Annual Employment,2004,159590,0.022730913914754236,3547,"King County<br>2004: 159.6k, 2.3%"
King County,54-56,Professional and Business Services,Average Annual Employment,2005,169088,0.059515007205965365,9498,"King County<br>2005: 169.1k, 6.0%"
King County,54-56,Professional and Business Services,Average Annual Employment,2006,178715,0.05693485049205149,9627,"King County<br>2006: 178.7k, 5.7%"
King County,54-56,Professional and Business Services,Average Annual Employment,2007,187110.3333333333,0.04697609788396795,8395.333333333314,"King County<br>2007: 187.1k, 4.7%"
King County,54-56,Professional and Business Services,Average Annual Employment,2008,190559.5,0.018433865223905332,3449.166666666686,"King County<br>2008: 190.6k, 1.8%"
King County,54-56,Professional and Business Services,Average Annual Employment,2009,173849,-0.08769177081174118,-16710.5,"King County<br>2009: 173.8k, -8.8%"
King County,54-56,Professional and Business Services,Average Annual Employment,2010,174966,0.006425116048984991,1117,"King County<br>2010: 175.0k, 0.6%"
King County,54-56,Professional and Business Services,Average Annual Employment,2011,182008,0.04024781957637491,7042,"King County<br>2011: 182.0k, 4.0%"
King County,54-56,Professional and Business Services,Average Annual Employment,2012,189949,0.04362995033185357,7941,"King County<br>2012: 189.9k, 4.4%"
King County,54-56,Professional and Business Services,Average Annual Employment,2013,197871,0.04170593159216418,7922,"King County<br>2013: 197.9k, 4.2%"
King County,54-56,Professional and Business Services,Average Annual Employment,2014,205157,0.03682196986925823,7286,"King County<br>2014: 205.2k, 3.7%"
King County,54-56,Professional and Business Services,Average Annual Employment,2015,211918,0.03295524890693469,6761,"King County<br>2015: 211.9k, 3.3%"
King County,54-56,Professional and Business Services,Average Annual Employment,2016,218134,0.02933210015194554,6216,"King County<br>2016: 218.1k, 2.9%"
King County,54-56,Professional and Business Services,Average Annual Employment,2017,223722,0.02561728112077888,5588,"King County<br>2017: 223.7k, 2.6%"
King County,54-56,Professional and Business Services,Average Annual Employment,2018,229338,0.025102582669563223,5616,"King County<br>2018: 229.3k, 2.5%"
King County,54-56,Professional and Business Services,Average Annual Employment,2019,235477,0.026768350644027494,6139,"King County<br>2019: 235.5k, 2.7%"
King County,54-56,Professional and Business Services,Average Annual Employment,2020,230523,-0.021038148099389753,-4954,"King County<br>2020: 230.5k, -2.1%"
King County,54-56,Professional and Business Services,Average Annual Employment,2021,242635,0.05254139500180033,12112,"King County<br>2021: 242.6k, 5.3%"
King County,61-62,Education and Health Services,Mar Employment,2002,106356,NA,NA,NA
King County,61-62,Education and Health Services,Mar Employment,2003,107105,0.0070423859490766905,749,"King County<br>2003: 107.1k, 0.7%"
King County,61-62,Education and Health Services,Mar Employment,2004,109537,0.022706689697026272,2432,"King County<br>2004: 109.5k, 2.3%"
King County,61-62,Education and Health Services,Mar Employment,2005,114148,0.04209536503647171,4611,"King County<br>2005: 114.1k, 4.2%"
King County,61-62,Education and Health Services,Mar Employment,2006,116703,0.022383221782247498,2555,"King County<br>2006: 116.7k, 2.2%"
King County,61-62,Education and Health Services,Mar Employment,2007,119557,0.024455241082063095,2854,"King County<br>2007: 119.6k, 2.4%"
King County,61-62,Education and Health Services,Mar Employment,2008,124378,0.04032386225816964,4821,"King County<br>2008: 124.4k, 4.0%"
King County,61-62,Education and Health Services,Mar Employment,2009,130618,0.05016964414928693,6240,"King County<br>2009: 130.6k, 5.0%"
King County,61-62,Education and Health Services,Mar Employment,2010,130316,-0.0023120856237272003,-302,"King County<br>2010: 130.3k, -0.2%"
King County,61-62,Education and Health Services,Mar Employment,2011,134403,0.03136222720157167,4087,"King County<br>2011: 134.4k, 3.1%"
King County,61-62,Education and Health Services,Mar Employment,2012,138793,0.032662961392230905,4390,"King County<br>2012: 138.8k, 3.3%"
King County,61-62,Education and Health Services,Mar Employment,2013,141074,0.016434546410841966,2281,"King County<br>2013: 141.1k, 1.6%"
King County,61-62,Education and Health Services,Mar Employment,2014,160275,0.1361058735131917,19201,"King County<br>2014: 160.3k, 13.6%"
King County,61-62,Education and Health Services,Mar Employment,2015,162077,0.011243175791608273,1802,"King County<br>2015: 162.1k, 1.1%"
King County,61-62,Education and Health Services,Mar Employment,2016,164948,0.017713802698717362,2871,"King County<br>2016: 164.9k, 1.8%"
King County,61-62,Education and Health Services,Mar Employment,2017,170409,0.03310740354535979,5461,"King County<br>2017: 170.4k, 3.3%"
King County,61-62,Education and Health Services,Mar Employment,2018,176155,0.033718876350427474,5746,"King County<br>2018: 176.2k, 3.4%"
King County,61-62,Education and Health Services,Mar Employment,2019,179736,0.02032868780335506,3581,"King County<br>2019: 179.7k, 2.0%"
King County,61-62,Education and Health Services,Mar Employment,2020,179921,0.0010292873992967522,185,"King County<br>2020: 179.9k, 0.1%"
King County,61-62,Education and Health Services,Mar Employment,2021,173373,-0.036393750590536955,-6548,"King County<br>2021: 173.4k, -3.6%"
King County,61-62,Education and Health Services,Average Annual Employment,2002,106166,NA,NA,NA
King County,61-62,Education and Health Services,Average Annual Employment,2003,107414,0.01175517585667718,1248,"King County<br>2003: 107.4k, 1.2%"
King County,61-62,Education and Health Services,Average Annual Employment,2004,110534,0.029046493008360263,3120,"King County<br>2004: 110.5k, 2.9%"
King County,61-62,Education and Health Services,Average Annual Employment,2005,114973,0.04015958890477145,4439,"King County<br>2005: 115.0k, 4.0%"
King County,61-62,Education and Health Services,Average Annual Employment,2006,117542,0.022344376505788244,2569,"King County<br>2006: 117.5k, 2.2%"
King County,61-62,Education and Health Services,Average Annual Employment,2007,120416.16666666667,0.02445225252817429,2874.1666666666715,"King County<br>2007: 120.4k, 2.4%"
King County,61-62,Education and Health Services,Average Annual Employment,2008,125905.16666666667,0.04558358027784193,5489,"King County<br>2008: 125.9k, 4.6%"
King County,61-62,Education and Health Services,Average Annual Employment,2009,130565,0.03701066013970822,4659.8333333333285,"King County<br>2009: 130.6k, 3.7%"
King County,61-62,Education and Health Services,Average Annual Employment,2010,131418,0.006533144410829861,853,"King County<br>2010: 131.4k, 0.7%"
King County,61-62,Education and Health Services,Average Annual Employment,2011,135293,0.02948606735759185,3875,"King County<br>2011: 135.3k, 2.9%"
King County,61-62,Education and Health Services,Average Annual Employment,2012,138127,0.020947129563244182,2834,"King County<br>2012: 138.1k, 2.1%"
King County,61-62,Education and Health Services,Average Annual Employment,2013,141464,0.024158926205593456,3337,"King County<br>2013: 141.5k, 2.4%"
King County,61-62,Education and Health Services,Average Annual Employment,2014,160341,0.13344030990216593,18877,"King County<br>2014: 160.3k, 13.3%"
King County,61-62,Education and Health Services,Average Annual Employment,2015,160459,7.359315458927984e-4,118,"King County<br>2015: 160.5k, 0.1%"
King County,61-62,Education and Health Services,Average Annual Employment,2016,166103,0.035174094316928306,5644,"King County<br>2016: 166.1k, 3.5%"
King County,61-62,Education and Health Services,Average Annual Employment,2017,165090,-0.006098625551615555,-1013,"King County<br>2017: 165.1k, -0.6%"
King County,61-62,Education and Health Services,Average Annual Employment,2018,176367,0.06830819552971112,11277,"King County<br>2018: 176.4k, 6.8%"
King County,61-62,Education and Health Services,Average Annual Employment,2019,180548,0.023706248901438576,4181,"King County<br>2019: 180.5k, 2.4%"
King County,61-62,Education and Health Services,Average Annual Employment,2020,171751,-0.04872388506103642,-8797,"King County<br>2020: 171.8k, -4.9%"
King County,61-62,Education and Health Services,Average Annual Employment,2021,174363,0.01520806283515097,2612,"King County<br>2021: 174.4k, 1.5%"
King County,71-72,Leisure and Hospitality,Mar Employment,2002,94543,NA,NA,NA
King County,71-72,Leisure and Hospitality,Mar Employment,2003,95424,0.009318511153654896,881,"King County<br>2003: 95.4k, 0.9%"
King County,71-72,Leisure and Hospitality,Mar Employment,2004,99332,0.04095405767940985,3908,"King County<br>2004: 99.3k, 4.1%"
King County,71-72,Leisure and Hospitality,Mar Employment,2005,100431,0.011063906898079123,1099,"King County<br>2005: 100.4k, 1.1%"
King County,71-72,Leisure and Hospitality,Mar Employment,2006,103175,0.027322241140683712,2744,"King County<br>2006: 103.2k, 2.7%"
King County,71-72,Leisure and Hospitality,Mar Employment,2007,106471,0.031945723285679684,3296,"King County<br>2007: 106.5k, 3.2%"
King County,71-72,Leisure and Hospitality,Mar Employment,2008,109809,0.03135125996750299,3338,"King County<br>2008: 109.8k, 3.1%"
King County,71-72,Leisure and Hospitality,Mar Employment,2009,105102,-0.04286533890664701,-4707,"King County<br>2009: 105.1k, -4.3%"
King County,71-72,Leisure and Hospitality,Mar Employment,2010,104033,-0.010171071911095897,-1069,"King County<br>2010: 104.0k, -1.0%"
King County,71-72,Leisure and Hospitality,Mar Employment,2011,105451,0.013630290388626731,1418,"King County<br>2011: 105.5k, 1.4%"
King County,71-72,Leisure and Hospitality,Mar Employment,2012,109721,0.04049274070421327,4270,"King County<br>2012: 109.7k, 4.0%"
King County,71-72,Leisure and Hospitality,Mar Employment,2013,114384,0.0424987012513558,4663,"King County<br>2013: 114.4k, 4.2%"
King County,71-72,Leisure and Hospitality,Mar Employment,2014,119268,0.04269827947964755,4884,"King County<br>2014: 119.3k, 4.3%"
King County,71-72,Leisure and Hospitality,Mar Employment,2015,NA,NA,NA,NA
King County,71-72,Leisure and Hospitality,Mar Employment,2016,128532,NA,NA,NA
King County,71-72,Leisure and Hospitality,Mar Employment,2017,133958,0.042215168207139,5426,"King County<br>2017: 134.0k, 4.2%"
King County,71-72,Leisure and Hospitality,Mar Employment,2018,138290,0.03233849415488432,4332,"King County<br>2018: 138.3k, 3.2%"
King County,71-72,Leisure and Hospitality,Mar Employment,2019,141071,0.02010991394894779,2781,"King County<br>2019: 141.1k, 2.0%"
King County,71-72,Leisure and Hospitality,Mar Employment,2020,134878,-0.04389988020216773,-6193,"King County<br>2020: 134.9k, -4.4%"
King County,71-72,Leisure and Hospitality,Mar Employment,2021,88069,-0.3470469609573096,-46809,"King County<br>2021: 88.1k, -34.7%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2002,97903,NA,NA,NA
King County,71-72,Leisure and Hospitality,Average Annual Employment,2003,99297,0.014238583087341494,1394,"King County<br>2003: 99.3k, 1.4%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2004,102183,0.029064322184960245,2886,"King County<br>2004: 102.2k, 2.9%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2005,104590,0.02355577737979897,2407,"King County<br>2005: 104.6k, 2.4%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2006,107112,0.02411320393919114,2522,"King County<br>2006: 107.1k, 2.4%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2007,110255.41666666667,0.029347007493713884,3143.4166666666715,"King County<br>2007: 110.3k, 2.9%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2008,111840.75,0.01437873422696545,1585.3333333333285,"King County<br>2008: 111.8k, 1.4%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2009,106997,-0.04330934833680922,-4843.75,"King County<br>2009: 107.0k, -4.3%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2010,107063,6.168397244783463e-4,66,"King County<br>2010: 107.1k, 0.1%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2011,110072,0.028104947554243864,3009,"King County<br>2011: 110.1k, 2.8%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2012,113868,0.034486517915546244,3796,"King County<br>2012: 113.9k, 3.4%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2013,119240,0.04717743351951387,5372,"King County<br>2013: 119.2k, 4.7%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2014,123229,0.03345353908084525,3989,"King County<br>2014: 123.2k, 3.3%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2015,NA,NA,NA,NA
King County,71-72,Leisure and Hospitality,Average Annual Employment,2016,133506,NA,NA,NA
King County,71-72,Leisure and Hospitality,Average Annual Employment,2017,138329,0.03612571719623081,4823,"King County<br>2017: 138.3k, 3.6%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2018,142585,0.03076722885295191,4256,"King County<br>2018: 142.6k, 3.1%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2019,144278,0.011873619244661127,1693,"King County<br>2019: 144.3k, 1.2%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2020,98432,-0.3177615436864941,-45846,"King County<br>2020: 98.4k, -31.8%"
King County,71-72,Leisure and Hospitality,Average Annual Employment,2021,102783,0.044203104681404426,4351,"King County<br>2021: 102.8k, 4.4%"
King County,81,Other Services,Mar Employment,2002,48125,NA,NA,NA
King County,81,Other Services,Mar Employment,2003,49297,0.024353246753246793,1172,"King County<br>2003: 49.3k, 2.4%"
King County,81,Other Services,Mar Employment,2004,46303,-0.06073391889973023,-2994,"King County<br>2004: 46.3k, -6.1%"
King County,81,Other Services,Mar Employment,2005,45336,-0.020884175971319308,-967,"King County<br>2005: 45.3k, -2.1%"
King County,81,Other Services,Mar Employment,2006,45312,-5.29380624669118e-4,-24,"King County<br>2006: 45.3k, -0.1%"
King County,81,Other Services,Mar Employment,2007,45283,-6.400070621468412e-4,-29,"King County<br>2007: 45.3k, -0.1%"
King County,81,Other Services,Mar Employment,2008,45634,0.007751253229688837,351,"King County<br>2008: 45.6k, 0.8%"
King County,81,Other Services,Mar Employment,2009,46247,0.013432966647674904,613,"King County<br>2009: 46.2k, 1.3%"
King County,81,Other Services,Mar Employment,2010,50028,0.08175665448569647,3781,"King County<br>2010: 50.0k, 8.2%"
King County,81,Other Services,Mar Employment,2011,51420,0.027824418325737676,1392,"King County<br>2011: 51.4k, 2.8%"
King County,81,Other Services,Mar Employment,2012,52964,0.030027226760015457,1544,"King County<br>2012: 53.0k, 3.0%"
King County,81,Other Services,Mar Employment,2013,52894,-0.0013216524431689525,-70,"King County<br>2013: 52.9k, -0.1%"
King County,81,Other Services,Mar Employment,2014,40345,-0.23724808106779594,-12549,"King County<br>2014: 40.3k, -23.7%"
King County,81,Other Services,Mar Employment,2015,41750,0.03482463750154907,1405,"King County<br>2015: 41.8k, 3.5%"
King County,81,Other Services,Mar Employment,2016,42936,0.02840718562874245,1186,"King County<br>2016: 42.9k, 2.8%"
King County,81,Other Services,Mar Employment,2017,44078,0.02659772684926409,1142,"King County<br>2017: 44.1k, 2.7%"
King County,81,Other Services,Mar Employment,2018,44548,0.010662915740278667,470,"King County<br>2018: 44.5k, 1.1%"
King County,81,Other Services,Mar Employment,2019,47327,0.06238214959145183,2779,"King County<br>2019: 47.3k, 6.2%"
King County,81,Other Services,Mar Employment,2020,47869,0.01145223656686456,542,"King County<br>2020: 47.9k, 1.1%"
King County,81,Other Services,Mar Employment,2021,40181,-0.1606049844366918,-7688,"King County<br>2021: 40.2k, -16.1%"
King County,81,Other Services,Average Annual Employment,2002,48447,NA,NA,NA
King County,81,Other Services,Average Annual Employment,2003,48832,0.007946828492992442,385,"King County<br>2003: 48.8k, 0.8%"
King County,81,Other Services,Average Annual Employment,2004,46292,-0.052015072083879454,-2540,"King County<br>2004: 46.3k, -5.2%"
King County,81,Other Services,Average Annual Employment,2005,45272,-0.022034044759353666,-1020,"King County<br>2005: 45.3k, -2.2%"
King County,81,Other Services,Average Annual Employment,2006,45115,-0.003467927195617615,-157,"King County<br>2006: 45.1k, -0.3%"
King County,81,Other Services,Average Annual Employment,2007,45112,-6.649673057745886e-5,-3,"King County<br>2007: 45.1k, 0.0%"
King County,81,Other Services,Average Annual Employment,2008,46100.916666666664,0.02192136608145656,988.9166666666642,"King County<br>2008: 46.1k, 2.2%"
King County,81,Other Services,Average Annual Employment,2009,47241,0.024730166247598273,1140.0833333333358,"King County<br>2009: 47.2k, 2.5%"
King County,81,Other Services,Average Annual Employment,2010,51134,0.08240723100696434,3893,"King County<br>2010: 51.1k, 8.2%"
King County,81,Other Services,Average Annual Employment,2011,52592,0.028513317948918537,1458,"King County<br>2011: 52.6k, 2.9%"
King County,81,Other Services,Average Annual Employment,2012,53080,0.009278977791299159,488,"King County<br>2012: 53.1k, 0.9%"
King County,81,Other Services,Average Annual Employment,2013,53857,0.014638281838734057,777,"King County<br>2013: 53.9k, 1.5%"
King County,81,Other Services,Average Annual Employment,2014,40818,-0.2421040904617784,-13039,"King County<br>2014: 40.8k, -24.2%"
King County,81,Other Services,Average Annual Employment,2015,42276,0.0357195354990445,1458,"King County<br>2015: 42.3k, 3.6%"
King County,81,Other Services,Average Annual Employment,2016,43860,0.03746806698836225,1584,"King County<br>2016: 43.9k, 3.7%"
King County,81,Other Services,Average Annual Employment,2017,44707,0.019311445508435998,847,"King County<br>2017: 44.7k, 1.9%"
King County,81,Other Services,Average Annual Employment,2018,45152,0.009953698525957844,445,"King County<br>2018: 45.2k, 1.0%"
King County,81,Other Services,Average Annual Employment,2019,47899,0.06083894401133949,2747,"King County<br>2019: 47.9k, 6.1%"
King County,81,Other Services,Average Annual Employment,2020,41739,-0.12860393745172138,-6160,"King County<br>2020: 41.7k, -12.9%"
King County,81,Other Services,Average Annual Employment,2021,41605,-0.0032104266992500907,-134,"King County<br>2021: 41.6k, -0.3%"
King County,GOV,Government,Mar Employment,2002,151852,NA,NA,NA
King County,GOV,Government,Mar Employment,2003,153297,0.009515844374786031,1445,"King County<br>2003: 153.3k, 1.0%"
King County,GOV,Government,Mar Employment,2004,153452,0.0010111091541256112,155,"King County<br>2004: 153.5k, 0.1%"
King County,GOV,Government,Mar Employment,2005,152252,-0.00782003492948935,-1200,"King County<br>2005: 152.3k, -0.8%"
King County,GOV,Government,Mar Employment,2006,153150,0.005898116280902643,898,"King County<br>2006: 153.2k, 0.6%"
King County,GOV,Government,Mar Employment,2007,153388,0.0015540319947764392,238,"King County<br>2007: 153.4k, 0.2%"
King County,GOV,Government,Mar Employment,2008,155372,0.012934518997574695,1984,"King County<br>2008: 155.4k, 1.3%"
King County,GOV,Government,Mar Employment,2009,157678,0.014841799037149661,2306,"King County<br>2009: 157.7k, 1.5%"
King County,GOV,Government,Mar Employment,2010,157588,-5.707834954781221e-4,-90,"King County<br>2010: 157.6k, -0.1%"
King County,GOV,Government,Mar Employment,2011,157406,-0.0011549102723558136,-182,"King County<br>2011: 157.4k, -0.1%"
King County,GOV,Government,Mar Employment,2012,157183,-0.0014167185494835532,-223,"King County<br>2012: 157.2k, -0.1%"
King County,GOV,Government,Mar Employment,2013,157547,0.002315772061864285,364,"King County<br>2013: 157.5k, 0.2%"
King County,GOV,Government,Mar Employment,2014,160414,0.01819774416523323,2867,"King County<br>2014: 160.4k, 1.8%"
King County,GOV,Government,Mar Employment,2015,163508,0.019287593352201204,3094,"King County<br>2015: 163.5k, 1.9%"
King County,GOV,Government,Mar Employment,2016,166599,0.01890427379700066,3091,"King County<br>2016: 166.6k, 1.9%"
King County,GOV,Government,Mar Employment,2017,170374,0.022659199635051808,3775,"King County<br>2017: 170.4k, 2.3%"
King County,GOV,Government,Mar Employment,2018,170027,-0.002036695739960348,-347,"King County<br>2018: 170.0k, -0.2%"
King County,GOV,Government,Mar Employment,2019,171983,0.011504055238285682,1956,"King County<br>2019: 172.0k, 1.2%"
King County,GOV,Government,Mar Employment,2020,176498,0.026252594733200407,4515,"King County<br>2020: 176.5k, 2.6%"
King County,GOV,Government,Mar Employment,2021,167262,-0.052329204863511225,-9236,"King County<br>2021: 167.3k, -5.2%"
King County,GOV,Government,Average Annual Employment,2002,151773,NA,NA,NA
King County,GOV,Government,Average Annual Employment,2003,152737,0.006351590862669898,964,"King County<br>2003: 152.7k, 0.6%"
King County,GOV,Government,Average Annual Employment,2004,152507,-0.0015058564722365553,-230,"King County<br>2004: 152.5k, -0.2%"
King County,GOV,Government,Average Annual Employment,2005,151474,-0.006773459578904628,-1033,"King County<br>2005: 151.5k, -0.7%"
King County,GOV,Government,Average Annual Employment,2006,151964,0.0032348785930258472,490,"King County<br>2006: 152.0k, 0.3%"
King County,GOV,Government,Average Annual Employment,2007,153171.58333333334,0.007946509260965406,1207.583333333343,"King County<br>2007: 153.2k, 0.8%"
King County,GOV,Government,Average Annual Employment,2008,156171.41666666666,0.019584790259725038,2999.833333333314,"King County<br>2008: 156.2k, 2.0%"
King County,GOV,Government,Average Annual Employment,2009,157271,0.007040874423776877,1099.583333333343,"King County<br>2009: 157.3k, 0.7%"
King County,GOV,Government,Average Annual Employment,2010,157389,7.502972575998967e-4,118,"King County<br>2010: 157.4k, 0.1%"
King County,GOV,Government,Average Annual Employment,2011,156047,-0.008526644174624676,-1342,"King County<br>2011: 156.0k, -0.9%"
King County,GOV,Government,Average Annual Employment,2012,156204,0.0010061071343889783,157,"King County<br>2012: 156.2k, 0.1%"
King County,GOV,Government,Average Annual Employment,2013,157736,0.00980768738316562,1532,"King County<br>2013: 157.7k, 1.0%"
King County,GOV,Government,Average Annual Employment,2014,159925,0.01387761829892975,2189,"King County<br>2014: 159.9k, 1.4%"
King County,GOV,Government,Average Annual Employment,2015,163802,0.02424261372518366,3877,"King County<br>2015: 163.8k, 2.4%"
King County,GOV,Government,Average Annual Employment,2016,166920,0.019035176615670224,3118,"King County<br>2016: 166.9k, 1.9%"
King County,GOV,Government,Average Annual Employment,2017,168843,0.01152048885693735,1923,"King County<br>2017: 168.8k, 1.2%"
King County,GOV,Government,Average Annual Employment,2018,170287,0.008552323756389146,1444,"King County<br>2018: 170.3k, 0.9%"
King County,GOV,Government,Average Annual Employment,2019,172504,0.01301919700270715,2217,"King County<br>2019: 172.5k, 1.3%"
King County,GOV,Government,Average Annual Employment,2020,169873,-0.015251820247646486,-2631,"King County<br>2020: 169.9k, -1.5%"
King County,GOV,Government,Average Annual Employment,2021,168462,-0.008306205223902574,-1411,"King County<br>2021: 168.5k, -0.8%"
King County,NA,NA,Mar Employment,2002,1789,NA,NA,NA
King County,NA,NA,Mar Employment,2003,1583,-0.11514812744550029,-206,"King County<br>2003: 1.6k, -11.5%"
King County,NA,NA,Mar Employment,2004,1416,-0.10549589387239422,-167,"King County<br>2004: 1.4k, -10.5%"
King County,NA,NA,Mar Employment,2005,1352,-0.04519774011299438,-64,"King County<br>2005: 1.4k, -4.5%"
King County,NA,NA,Mar Employment,2006,1404,0.03846153846153855,52,"King County<br>2006: 1.4k, 3.8%"
King County,NA,NA,Mar Employment,2007,1420,0.01139601139601143,16,"King County<br>2007: 1.4k, 1.1%"
King County,NA,NA,Mar Employment,2008,1538,0.08309859154929566,118,"King County<br>2008: 1.5k, 8.3%"
King County,NA,NA,Mar Employment,2009,1577,0.025357607282184613,39,"King County<br>2009: 1.6k, 2.5%"
King County,NA,NA,Mar Employment,2010,1600,0.014584654407101993,23,"King County<br>2010: 1.6k, 1.5%"
King County,NA,NA,Mar Employment,2011,1644,0.02750000000000008,44,"King County<br>2011: 1.6k, 2.8%"
King County,NA,NA,Mar Employment,2012,1671,0.01642335766423364,27,"King County<br>2012: 1.7k, 1.6%"
King County,NA,NA,Mar Employment,2013,1698,0.016157989228007263,27,"King County<br>2013: 1.7k, 1.6%"
King County,NA,NA,Mar Employment,2014,1600,-0.05771495877502941,-98,"King County<br>2014: 1.6k, -5.8%"
King County,NA,NA,Mar Employment,2015,45244,27.2775,43644,"King County<br>2015: 45.2k, 2 727.8%"
King County,NA,NA,Mar Employment,2016,1796,-0.9603041287242507,-43448,"King County<br>2016: 1.8k, -96.0%"
King County,NA,NA,Mar Employment,2017,1925,0.07182628062360807,129,"King County<br>2017: 1.9k, 7.2%"
King County,NA,NA,Mar Employment,2018,2155,0.11948051948051952,230,"King County<br>2018: 2.2k, 11.9%"
King County,NA,NA,Mar Employment,2019,2393,0.11044083526682136,238,"King County<br>2019: 2.4k, 11.0%"
King County,NA,NA,Mar Employment,2020,2378,-0.006268282490597521,-15,"King County<br>2020: 2.4k, -0.6%"
King County,NA,NA,Mar Employment,2021,2224,-0.06476030277544154,-154,"King County<br>2021: 2.2k, -6.5%"
King County,NA,NA,Average Annual Employment,2002,1751,NA,NA,NA
King County,NA,NA,Average Annual Employment,2003,1646,-0.05996573386636206,-105,"King County<br>2003: 1.6k, -6.0%"
King County,NA,NA,Average Annual Employment,2004,1445,-0.12211421628189545,-201,"King County<br>2004: 1.4k, -12.2%"
King County,NA,NA,Average Annual Employment,2005,1356,-0.06159169550173016,-89,"King County<br>2005: 1.4k, -6.2%"
King County,NA,NA,Average Annual Employment,2006,1429,0.053834808259586975,73,"King County<br>2006: 1.4k, 5.4%"
King County,NA,NA,Average Annual Employment,2007,1492.25,0.044261721483555005,63.25,"King County<br>2007: 1.5k, 4.4%"
King County,NA,NA,Average Annual Employment,2008,1524.3333333333333,0.021499972077958285,32.08333333333326,"King County<br>2008: 1.5k, 2.1%"
King County,NA,NA,Average Annual Employment,2009,1566,0.0273343538158759,41.66666666666674,"King County<br>2009: 1.6k, 2.7%"
King County,NA,NA,Average Annual Employment,2010,1595,0.0185185185185186,29,"King County<br>2010: 1.6k, 1.9%"
King County,NA,NA,Average Annual Employment,2011,1630,0.021943573667711602,35,"King County<br>2011: 1.6k, 2.2%"
King County,NA,NA,Average Annual Employment,2012,1673,0.02638036809815958,43,"King County<br>2012: 1.7k, 2.6%"
King County,NA,NA,Average Annual Employment,2013,1641,-0.019127316198445876,-32,"King County<br>2013: 1.6k, -1.9%"
King County,NA,NA,Average Annual Employment,2014,1581,-0.03656307129798908,-60,"King County<br>2014: 1.6k, -3.7%"
King County,NA,NA,Average Annual Employment,2015,43259,26.3617963314358,41678,"King County<br>2015: 43.3k, 2 636.2%"
King County,NA,NA,Average Annual Employment,2016,1821,-0.9579047134700294,-41438,"King County<br>2016: 1.8k, -95.8%"
King County,NA,NA,Average Annual Employment,2017,7640,3.1954969796814936,5819,"King County<br>2017: 7.6k, 319.5%"
King County,NA,NA,Average Annual Employment,2018,2270,-0.7028795811518325,-5370,"King County<br>2018: 2.3k, -70.3%"
King County,NA,NA,Average Annual Employment,2019,2373,0.04537444933920698,103,"King County<br>2019: 2.4k, 4.5%"
King County,NA,NA,Average Annual Employment,2020,2332,-0.017277707543194243,-41,"King County<br>2020: 2.3k, -1.7%"
King County,NA,NA,Average Annual Employment,2021,2294,-0.016295025728988,-38,"King County<br>2021: 2.3k, -1.6%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2002,203163,NA,NA,NA
Snohomish County,TTL,Total Nonfarm,Mar Employment,2003,205337,0.010700767364136166,2174,"Snohomish County<br>2003: 205.3k, 1.1%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2004,207182,0.00898522915986888,1845,"Snohomish County<br>2004: 207.2k, 0.9%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2005,216908,0.046944232607079694,9726,"Snohomish County<br>2005: 216.9k, 4.7%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2006,229200,0.05666918693639689,12292,"Snohomish County<br>2006: 229.2k, 5.7%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2007,248476,0.08410122164048861,19276,"Snohomish County<br>2007: 248.5k, 8.4%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2008,254182,0.02296398847373582,5706,"Snohomish County<br>2008: 254.2k, 2.3%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2009,242103,-0.04752106758149677,-12079,"Snohomish County<br>2009: 242.1k, -4.8%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2010,235043,-0.02916114215850274,-7060,"Snohomish County<br>2010: 235.0k, -2.9%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2011,240514,0.02327659194275089,5471,"Snohomish County<br>2011: 240.5k, 2.3%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2012,252423,0.04951478915988261,11909,"Snohomish County<br>2012: 252.4k, 5.0%"
Snohomish County,TTL,Total Nonfarm,Mar Employment,2013,259976,0.029921996014626195,7553,"Snohomish County<br>2013: 260.0k, 3.0%"
